fips,county_name,nri_risk_rating,economic_profile,economic_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
48065,"Carson County, TX",Very Low,1,Smaller mixed-economy counties,0.9997093510982036,0.9995623608350442,0,High-wage investment-income counties
48067,"Cass County, TX",Low,1,Smaller mixed-economy counties,0.9363430904251662,0.8730578635023564,4,Larger average-economy counties
48069,"Castro County, TX",Very Low,3,Large high-wage metro counties,0.9343589035572238,0.8969430630888184,4,Larger average-economy counties
48071,"Chambers County, TX",Low,3,Large high-wage metro counties,0.5753639084742134,0.2727890589513678,0,High-wage investment-income counties
48073,"Cherokee County, TX",Low,4,Larger average-economy counties,0.9629862270048313,0.926485274478188,3,Large high-wage metro counties
48075,"Childress County, TX",Very Low,1,Smaller mixed-economy counties,0.7308420252839297,0.48762595056155766,0,High-wage investment-income counties
48077,"Clay County, TX",Very Low,1,Smaller mixed-economy counties,0.9686999545309442,0.937856752128049,4,Larger average-economy counties
48079,"Cochran County, TX",Very Low,0,High-wage investment-income counties,0.7381317853281563,0.5271478710591948,2,Small transfer-reliant counties
48081,"Coke County, TX",Very Low,1,Smaller mixed-economy counties,0.4945247413006221,0.01675114712331821,0,High-wage investment-income counties
48083,"Coleman County, TX",Very Low,1,Smaller mixed-economy counties,0.980332241548464,0.9623465657993338,0,High-wage investment-income counties
48085,"Collin County, TX",High,3,Large high-wage metro counties,0.6280360771124656,0.3446770013812145,0,High-wage investment-income counties
48087,"Collingsworth County, TX",Very Low,0,High-wage investment-income counties,0.9732302529961122,0.9468589126448405,2,Small transfer-reliant counties
48089,"Colorado County, TX",Low,4,Larger average-economy counties,0.9514416012565455,0.9032643440044659,3,Large high-wage metro counties
48091,"Comal County, TX",Moderate,3,Large high-wage metro counties,0.9837217443407026,0.9712008527490417,0,High-wage investment-income counties
48093,"Comanche County, TX",Low,4,Larger average-economy counties,0.8501258482696064,0.7017153935045546,1,Smaller mixed-economy counties
48095,"Concho County, TX",Very Low,0,High-wage investment-income counties,0.7982710283418817,0.5965420576267235,2,Small transfer-reliant counties
48097,"Cooke County, TX",Low,3,Large high-wage metro counties,0.9251711577564437,0.8509893628346189,4,Larger average-economy counties
48099,"Coryell County, TX",Low,3,Large high-wage metro counties,0.9865393825954143,0.978306235610569,0,High-wage investment-income counties
48101,"Cottle County, TX",Very Low,0,High-wage investment-income counties,0.9460494697602209,0.8972486783135046,2,Small transfer-reliant counties
48103,"Crane County, TX",Very Low,0,High-wage investment-income counties,0.8214876951943861,0.6429812423163463,2,Small transfer-reliant counties
48105,"Crockett County, TX",Very Low,0,High-wage investment-income counties,0.9782969993514316,0.9565939987215382,2,Small transfer-reliant counties
48107,"Crosby County, TX",Very Low,1,Smaller mixed-economy counties,0.9944917683171535,0.9902476069284302,0,High-wage investment-income counties
48109,"Culberson County, TX",Very Low,0,High-wage investment-income counties,0.5096539117333473,0.215053588791843,4,Larger average-economy counties
48111,"Dallam County, TX",Low,3,Large high-wage metro counties,0.4767982247200796,0.06628624832306018,0,High-wage investment-income counties
48113,"Dallas County, TX",Very High,0,High-wage investment-income counties,0.6761288412653511,0.45562198599091897,2,Small transfer-reliant counties
48115,"Dawson County, TX",Very Low,4,Larger average-economy counties,0.9911847634131605,0.9838358174150144,1,Smaller mixed-economy counties
48117,"Deaf Smith County, TX",Low,3,Large high-wage metro counties,0.9328718483894687,0.8867763998036028,0,High-wage investment-income counties
48119,"Delta County, TX",Very Low,1,Smaller mixed-economy counties,0.5229665236840664,0.05127525394152982,4,Larger average-economy counties
48121,"Denton County, TX",High,3,Large high-wage metro counties,0.9396864713514411,0.8948815732028363,0,High-wage investment-income counties
48123,"DeWitt County, TX",Moderate,4,Larger average-economy counties,0.9484517683425578,0.8972236368975095,1,Smaller mixed-economy counties
48125,"Dickens County, TX",Very Low,1,Smaller mixed-economy counties,0.6085902512962946,0.2412694407637423,0,High-wage investment-income counties
48127,"Dimmit County, TX",Very Low,0,High-wage investment-income counties,0.8991675715304751,0.7983475281685789,2,Small transfer-reliant counties
48129,"Donley County, TX",Very Low,1,Smaller mixed-economy counties,0.9963452842860829,0.9930188897719782,0,High-wage investment-income counties
48131,"Duval County, TX",Low,1,Smaller mixed-economy counties,0.9811818971771562,0.9650955463293472,0,High-wage investment-income counties
48133,"Eastland County, TX",Very Low,4,Larger average-economy counties,0.7006434029253801,0.40671635727703925,1,Smaller mixed-economy counties
48135,"Ector County, TX",Moderate,3,Large high-wage metro counties,0.4337238134261883,0.0834227370839919,0,High-wage investment-income counties
48137,"Edwards County, TX",Very Low,0,High-wage investment-income counties,0.9735854961530765,0.9474129802674676,2,Small transfer-reliant counties
48139,"Ellis County, TX",Moderate,3,Large high-wage metro counties,0.6443371950748965,0.38688435815561,0,High-wage investment-income counties
48141,"El Paso County, TX",High,3,Large high-wage metro counties,0.9657903606064053,0.9447673388388771,0,High-wage investment-income counties
48143,"Erath County, TX",Low,4,Larger average-economy counties,0.8986939602252254,0.805622642783422,3,Large high-wage metro counties
48145,"Falls County, TX",Very Low,4,Larger average-economy counties,0.9568253893747451,0.9145475599961526,1,Smaller mixed-economy counties
48147,"Fannin County, TX",Low,4,Larger average-economy counties,0.9956059751117602,0.9930295982749319,3,Large high-wage metro counties
48149,"Fayette County, TX",Low,1,Smaller mixed-economy counties,0.8634793037257413,0.7274288856790448,4,Larger average-economy counties
48151,"Fisher County, TX",Very Low,1,Smaller mixed-economy counties,0.9981856120460266,0.9965589871750357,0,High-wage investment-income counties
48153,"Floyd County, TX",Very Low,1,Smaller mixed-economy counties,0.5582777552406725,0.18524686763537546,0,High-wage investment-income counties
48155,"Foard County, TX",Very Low,0,High-wage investment-income counties,0.9815289593407771,0.9630886755515696,2,Small transfer-reliant counties
48157,"Fort Bend County, TX",High,3,Large high-wage metro counties,0.8017612804697412,0.6542053414781045,0,High-wage investment-income counties
48159,"Franklin County, TX",Very Low,4,Larger average-economy counties,0.9655544241034653,0.9357267153676411,1,Smaller mixed-economy counties
48161,"Freestone County, TX",Low,4,Larger average-economy counties,0.9955706480711246,0.9932170070634319,1,Smaller mixed-economy counties
48163,"Frio County, TX",Low,3,Large high-wage metro counties,0.9957857562425979,0.9932417689997655,0,High-wage investment-income counties
48165,"Gaines County, TX",Low,0,High-wage investment-income counties,0.6710999274609717,0.3472981945185746,2,Small transfer-reliant counties
48167,"Galveston County, TX",High,3,Large high-wage metro counties,0.9998338640114414,0.9997259366987269,0,High-wage investment-income counties
48169,"Garza County, TX",Very Low,0,High-wage investment-income counties,0.8535885235366547,0.7139706807705564,2,Small transfer-reliant counties
48171,"Gillespie County, TX",Low,4,Larger average-economy counties,0.987969160447158,0.9819353293405446,3,Large high-wage metro counties
48173,"Glasscock County, TX",Very Low,4,Larger average-economy counties,0.45081576903895154,0.09179060803881356,0,High-wage investment-income counties
48175,"Goliad County, TX",Very Low,1,Smaller mixed-economy counties,0.9996563725556123,0.9993562514649024,0,High-wage investment-income counties
48177,"Gonzales County, TX",Moderate,4,Larger average-economy counties,0.9961983318110631,0.9948910280431862,1,Smaller mixed-economy counties
48179,"Gray County, TX",Low,4,Larger average-economy counties,0.8250582017049933,0.6623167202691317,1,Smaller mixed-economy counties
48181,"Grayson County, TX",Low,3,Large high-wage metro counties,0.9996845414767234,0.9994806923212964,0,High-wage investment-income counties
48183,"Gregg County, TX",Moderate,3,Large high-wage metro counties,0.9614087116797921,0.9238186785525677,4,Larger average-economy counties
48185,"Grimes County, TX",Low,4,Larger average-economy counties,0.4900240994808202,0.16979138458567755,0,High-wage investment-income counties
48187,"Guadalupe County, TX",Moderate,3,Large high-wage metro counties,0.9983938677617944,0.9972786596933912,0,High-wage investment-income counties
48189,"Hale County, TX",Low,4,Larger average-economy counties,0.9297408981071925,0.8607857940908181,3,Large high-wage metro counties
48191,"Hall County, TX",Very Low,0,High-wage investment-income counties,0.8371883641434733,0.6947691225988607,2,Small transfer-reliant counties
48193,"Hamilton County, TX",Very Low,0,High-wage investment-income counties,0.6447897456840137,0.4203483386079662,2,Small transfer-reliant counties
48195,"Hansford County, TX",Very Low,4,Larger average-economy counties,0.9050358622812531,0.8267589997208756,3,Large high-wage metro counties
48197,"Hardeman County, TX",Very Low,0,High-wage investment-income counties,0.8487780239622734,0.6997743280553862,2,Small transfer-reliant counties
48199,"Hardin County, TX",Low,4,Larger average-economy counties,0.9408273259961383,0.8821297765973335,3,Large high-wage metro counties
48201,"Harris County, TX",Very High,0,High-wage investment-income counties,0.7145620150654226,0.4937366354535496,2,Small transfer-reliant counties
48203,"Harrison County, TX",Low,4,Larger average-economy counties,0.9914413675040308,0.9851903199587918,3,Large high-wage metro counties
48205,"Hartley County, TX",Very Low,0,High-wage investment-income counties,0.8345454762264662,0.7015617582035087,2,Small transfer-reliant counties
48207,"Haskell County, TX",Very Low,1,Smaller mixed-economy counties,0.99677492553625,0.994044545417055,0,High-wage investment-income counties
48209,"Hays County, TX",Moderate,3,Large high-wage metro counties,0.9459616457586579,0.9052034721107396,0,High-wage investment-income counties
48211,"Hemphill County, TX",Very Low,0,High-wage investment-income counties,0.7507674266010846,0.5714586287376011,1,Smaller mixed-economy counties
48213,"Henderson County, TX",Moderate,4,Larger average-economy counties,0.9957936155777093,0.993700536307609,3,Large high-wage metro counties
48215,"Hidalgo County, TX",High,0,High-wage investment-income counties,0.388266010557393,0.011147872214621879,3,Large high-wage metro counties
48217,"Hill County, TX",Low,4,Larger average-economy counties,0.9533896889336083,0.9072642657073677,3,Large high-wage metro counties
48219,"Hockley County, TX",Low,4,Larger average-economy counties,0.9208053383948283,0.8606964621281211,1,Smaller mixed-economy counties
48221,"Hood County, TX",Low,3,Large high-wage metro counties,0.6864990291933577,0.46606044038148736,4,Larger average-economy counties
48223,"Hopkins County, TX",Low,4,Larger average-economy counties,0.6822128027574288,0.36482083783468455,3,Large high-wage metro counties
48225,"Houston County, TX",Low,1,Smaller mixed-economy counties,0.9262405293360563,0.8532052952270404,4,Larger average-economy counties
48227,"Howard County, TX",Low,3,Large high-wage metro counties,0.8635935400656662,0.7501637603625995,4,Larger average-economy counties
48229,"Hudspeth County, TX",Very Low,0,High-wage investment-income counties,0.6961560103360841,0.39231202067216725,2,Small transfer-reliant counties
48231,"Hunt County, TX",Moderate,3,Large high-wage metro counties,0.8608442772811878,0.7662147419257175,0,High-wage investment-income counties
48233,"Hutchinson County, TX",Low,1,Smaller mixed-economy counties,0.9618076811098001,0.9251557847367702,4,Larger average-economy counties
48235,"Irion County, TX",Very Low,1,Smaller mixed-economy counties,0.6835923327036018,0.3977521852126865,0,High-wage investment-income counties
48237,"Jack County, TX",Very Low,1,Smaller mixed-economy counties,0.7545579746498318,0.6098671922792251,0,High-wage investment-income counties
48239,"Jackson County, TX",Low,3,Large high-wage metro counties,0.7612456398857219,0.5252847515117554,4,Larger average-economy counties
48241,"Jasper County, TX",Low,1,Smaller mixed-economy counties,0.9128772672100162,0.8260045695944308,4,Larger average-economy counties
48243,"Jeff Davis County, TX",Very Low,0,High-wage investment-income counties,0.9740846702348724,0.9481693423498835,2,Small transfer-reliant counties
48245,"Jefferson County, TX",High,3,Large high-wage metro counties,0.9993739712302468,0.9989782025587138,0,High-wage investment-income counties
48247,"Jim Hogg County, TX",Low,1,Smaller mixed-economy counties,0.9987212121436521,0.9981034445222733,4,Larger average-economy counties
