fips,county_name,state,nri_risk_rating,incident_count,migration_trend_profile,migration_trend_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
54023,Grant County,WV,Very Low,2,0,Strong post-incident migration gain counties,0.9948874636549793,0.9912994712257431,1,Spike-and-fade migration counties
54025,Greenbrier County,WV,Low,2,1,Spike-and-fade migration counties,0.9749705519206431,0.9518791676657251,0,Strong post-incident migration gain counties
54027,Hampshire County,WV,Very Low,1,0,Strong post-incident migration gain counties,0.6067383760451923,0.22544542813275392,1,Spike-and-fade migration counties
54031,Hardy County,WV,Very Low,1,2,Volatile migration counties,0.9999999919405091,0.9999999838810185,1,Spike-and-fade migration counties
54033,Harrison County,WV,Low,3,3,Gradual post-incident migration gain counties,0.9972340345200161,0.9944986595498967,0,Strong post-incident migration gain counties
54035,Jackson County,WV,Low,1,0,Strong post-incident migration gain counties,0.5931223246692011,0.19058163819590018,1,Spike-and-fade migration counties
54037,Jefferson County,WV,Low,1,0,Strong post-incident migration gain counties,0.5194740205132311,0.04018124939062112,1,Spike-and-fade migration counties
54039,Kanawha County,WV,High,3,3,Gradual post-incident migration gain counties,0.9997870205349194,0.9995783712621689,2,Volatile migration counties
54041,Lewis County,WV,Low,1,1,Spike-and-fade migration counties,0.992375864814564,0.984778519275013,2,Volatile migration counties
54043,Lincoln County,WV,Low,2,0,Strong post-incident migration gain counties,0.9815003087728263,0.9683895219378315,1,Spike-and-fade migration counties
54049,Marion County,WV,Low,1,3,Gradual post-incident migration gain counties,0.8424226689875779,0.6854102731248685,0,Strong post-incident migration gain counties
54051,Marshall County,WV,Low,4,0,Strong post-incident migration gain counties,0.7672902027070118,0.5930184269802095,1,Spike-and-fade migration counties
54053,Mason County,WV,Low,2,0,Strong post-incident migration gain counties,0.8258169014056238,0.6596946919969863,3,Gradual post-incident migration gain counties
54055,Mercer County,WV,Low,1,1,Spike-and-fade migration counties,0.9829934183009306,0.9660015820049507,2,Volatile migration counties
54057,Mineral County,WV,Low,1,1,Spike-and-fade migration counties,0.937976152827657,0.8783395057426802,0,Strong post-incident migration gain counties
54061,Monongalia County,WV,Low,2,1,Spike-and-fade migration counties,0.6545357817690645,0.31908213386399387,0,Strong post-incident migration gain counties
54065,Morgan County,WV,Very Low,1,1,Spike-and-fade migration counties,0.49957418366883255,0.047606144636425485,0,Strong post-incident migration gain counties
54069,Ohio County,WV,Low,3,3,Gradual post-incident migration gain counties,0.5955290220006121,0.20690984716090427,0,Strong post-incident migration gain counties
54075,Pocahontas County,WV,Very Low,1,0,Strong post-incident migration gain counties,0.5688035024806711,0.2732864240457102,3,Gradual post-incident migration gain counties
54077,Preston County,WV,Very Low,3,3,Gradual post-incident migration gain counties,0.9924804448122159,0.9850473290638602,0,Strong post-incident migration gain counties
54079,Putnam County,WV,Low,1,3,Gradual post-incident migration gain counties,0.9787491202826355,0.9576717237047726,0,Strong post-incident migration gain counties
54083,Randolph County,WV,Low,3,3,Gradual post-incident migration gain counties,0.9989149024786079,0.9978527979587968,0,Strong post-incident migration gain counties
54085,Ritchie County,WV,Very Low,2,1,Spike-and-fade migration counties,0.9829534984607098,0.9660530121552723,2,Volatile migration counties
54093,Tucker County,WV,Very Low,1,0,Strong post-incident migration gain counties,0.9176504949283171,0.8738264195769605,1,Spike-and-fade migration counties
54097,Upshur County,WV,Low,1,1,Spike-and-fade migration counties,0.9841167917576114,0.9718814941223701,0,Strong post-incident migration gain counties
54099,Wayne County,WV,Low,2,0,Strong post-incident migration gain counties,0.8946800052510325,0.7917524635915442,3,Gradual post-incident migration gain counties
54103,Wetzel County,WV,Low,4,3,Gradual post-incident migration gain counties,0.95720701942307,0.9152128398007716,0,Strong post-incident migration gain counties
54107,Wood County,WV,Low,2,1,Spike-and-fade migration counties,0.6949973726700549,0.3932852993456551,0,Strong post-incident migration gain counties
55001,Adams County,WI,Low,5,2,Volatile migration counties,0.9999999860685875,0.9999999721584395,0,Strong post-incident migration gain counties
55003,Ashland County,WI,Very Low,6,0,Strong post-incident migration gain counties,0.892323476927011,0.7892201893121316,3,Gradual post-incident migration gain counties
55005,Barron County,WI,Low,4,3,Gradual post-incident migration gain counties,0.9967711786622989,0.9935868940173701,0,Strong post-incident migration gain counties
55007,Bayfield County,WI,Very Low,6,3,Gradual post-incident migration gain counties,0.9468072586794753,0.8937627157322471,0,Strong post-incident migration gain counties
55009,Brown County,WI,Moderate,2,1,Spike-and-fade migration counties,0.4721878096459672,0.0009017540074531261,0,Strong post-incident migration gain counties
55011,Buffalo County,WI,Very Low,4,0,Strong post-incident migration gain counties,0.5995834018730466,0.20463492042542525,1,Spike-and-fade migration counties
55013,Burnett County,WI,Low,5,0,Strong post-incident migration gain counties,0.9530064183004991,0.9115389256547412,3,Gradual post-incident migration gain counties
55015,Calumet County,WI,Very Low,2,1,Spike-and-fade migration counties,0.5062027859368305,0.03676598059471803,0,Strong post-incident migration gain counties
55017,Chippewa County,WI,Low,2,0,Strong post-incident migration gain counties,0.9876974743424464,0.9797370611987444,1,Spike-and-fade migration counties
55019,Clark County,WI,Low,6,3,Gradual post-incident migration gain counties,0.9371042509832408,0.8746557606553599,0,Strong post-incident migration gain counties
55021,Columbia County,WI,Moderate,2,0,Strong post-incident migration gain counties,0.5107590451364041,0.1586494467544235,1,Spike-and-fade migration counties
55023,Crawford County,WI,Low,7,3,Gradual post-incident migration gain counties,0.9536540690657783,0.9075459299087124,0,Strong post-incident migration gain counties
55025,Dane County,WI,Moderate,3,1,Spike-and-fade migration counties,0.9900165991788472,0.9818091069580416,0,Strong post-incident migration gain counties
55027,Dodge County,WI,Low,3,0,Strong post-incident migration gain counties,0.5807185101634371,0.27865685649577443,1,Spike-and-fade migration counties
55029,Door County,WI,Low,3,0,Strong post-incident migration gain counties,0.9558731931313453,0.9145066719219364,3,Gradual post-incident migration gain counties
55033,Dunn County,WI,Low,3,1,Spike-and-fade migration counties,0.9940863851923492,0.9881740183636307,2,Volatile migration counties
55035,Eau Claire County,WI,Low,2,1,Spike-and-fade migration counties,0.9662246525647289,0.935006557491876,0,Strong post-incident migration gain counties
55037,Florence County,WI,Low,2,0,Strong post-incident migration gain counties,0.9880005850448681,0.977404373441922,1,Spike-and-fade migration counties
55039,Fond du Lac County,WI,Low,3,3,Gradual post-incident migration gain counties,0.7987595139378233,0.6003288815125501,0,Strong post-incident migration gain counties
55041,Forest County,WI,Low,4,2,Volatile migration counties,0.999547001537165,0.9990940046291966,0,Strong post-incident migration gain counties
55043,Grant County,WI,Low,5,0,Strong post-incident migration gain counties,0.517927634367943,0.14946263569718826,3,Gradual post-incident migration gain counties
55045,Green County,WI,Low,2,0,Strong post-incident migration gain counties,0.9693629758976244,0.9455625926522627,3,Gradual post-incident migration gain counties
55047,Green Lake County,WI,Low,4,0,Strong post-incident migration gain counties,0.9845130771865769,0.9729067709843088,3,Gradual post-incident migration gain counties
55049,Iowa County,WI,Very Low,3,0,Strong post-incident migration gain counties,0.8533238731298425,0.7529100832987456,1,Spike-and-fade migration counties
55051,Iron County,WI,Very Low,6,1,Spike-and-fade migration counties,0.8321876379981338,0.669342196183726,0,Strong post-incident migration gain counties
55053,Jackson County,WI,Low,5,3,Gradual post-incident migration gain counties,0.9966833601935239,0.9934023865908267,0,Strong post-incident migration gain counties
55055,Jefferson County,WI,Low,3,0,Strong post-incident migration gain counties,0.6895529914266436,0.432957059875175,3,Gradual post-incident migration gain counties
55057,Juneau County,WI,Low,5,0,Strong post-incident migration gain counties,0.940528539833463,0.8936682656294397,3,Gradual post-incident migration gain counties
55059,Kenosha County,WI,Moderate,4,3,Gradual post-incident migration gain counties,0.9956435642600792,0.991405778633665,0,Strong post-incident migration gain counties
55061,Kewaunee County,WI,Very Low,2,3,Gradual post-incident migration gain counties,0.5843262109637619,0.17038507145715948,0,Strong post-incident migration gain counties
55063,La Crosse County,WI,Low,5,1,Spike-and-fade migration counties,0.5632914820660401,0.1898934381831482,0,Strong post-incident migration gain counties
55065,Lafayette County,WI,Very Low,2,0,Strong post-incident migration gain counties,0.9982459802293601,0.9975300177699203,2,Volatile migration counties
55067,Langlade County,WI,Low,4,3,Gradual post-incident migration gain counties,0.9506260410164471,0.9013791189349283,0,Strong post-incident migration gain counties
55069,Lincoln County,WI,Low,2,0,Strong post-incident migration gain counties,0.9641854559743049,0.9300855807595888,3,Gradual post-incident migration gain counties
55071,Manitowoc County,WI,Low,3,3,Gradual post-incident migration gain counties,0.9329081259237505,0.8659731755178143,0,Strong post-incident migration gain counties
55073,Marathon County,WI,Moderate,2,3,Gradual post-incident migration gain counties,0.9211977073478655,0.8434456730438663,0,Strong post-incident migration gain counties
55075,Marinette County,WI,Low,4,0,Strong post-incident migration gain counties,0.9262944334752471,0.8704926633622565,3,Gradual post-incident migration gain counties
55077,Marquette County,WI,Low,4,0,Strong post-incident migration gain counties,0.9596122317528536,0.9243473054802563,3,Gradual post-incident migration gain counties
55079,Milwaukee County,WI,High,3,1,Spike-and-fade migration counties,0.9895250694492301,0.9828197401841009,2,Volatile migration counties
55081,Monroe County,WI,Low,7,3,Gradual post-incident migration gain counties,0.9787292410540618,0.957551064318265,0,Strong post-incident migration gain counties
55083,Oconto County,WI,Low,3,0,Strong post-incident migration gain counties,0.9379758683907069,0.8772240268526417,1,Spike-and-fade migration counties
55085,Oneida County,WI,Low,4,0,Strong post-incident migration gain counties,0.9973718705073025,0.9959065553672237,2,Volatile migration counties
55087,Outagamie County,WI,Low,3,3,Gradual post-incident migration gain counties,0.9964863932599997,0.9930630061161129,0,Strong post-incident migration gain counties
55089,Ozaukee County,WI,Low,3,3,Gradual post-incident migration gain counties,0.9510377259424315,0.9022689802717492,0,Strong post-incident migration gain counties
55091,Pepin County,WI,Very Low,3,0,Strong post-incident migration gain counties,0.6422492265527032,0.2856246807010008,3,Gradual post-incident migration gain counties
55093,Pierce County,WI,Very Low,3,1,Spike-and-fade migration counties,0.9954476287557734,0.9923414327717681,0,Strong post-incident migration gain counties
55095,Polk County,WI,Low,4,0,Strong post-incident migration gain counties,0.6323334094204418,0.26545831964653954,3,Gradual post-incident migration gain counties
55097,Portage County,WI,Low,4,1,Spike-and-fade migration counties,0.996239444364314,0.9943008974190902,0,Strong post-incident migration gain counties
55099,Price County,WI,Very Low,3,0,Strong post-incident migration gain counties,0.9464417056107151,0.8961025796356447,3,Gradual post-incident migration gain counties
55101,Racine County,WI,Moderate,4,3,Gradual post-incident migration gain counties,0.9312956120645285,0.864345823529338,0,Strong post-incident migration gain counties
55103,Richland County,WI,Low,7,3,Gradual post-incident migration gain counties,0.5443776646222965,0.09915866894502007,0,Strong post-incident migration gain counties
55105,Rock County,WI,Moderate,2,3,Gradual post-incident migration gain counties,0.8565124875325772,0.7140076395266632,0,Strong post-incident migration gain counties
