fips,county_name,state,state_long,msa_code,msa_name,msa_type,csa_code,csa_name
48473,Waller County,TX,Texas,C2642,"Houston-The Woodlands-Sugar Land, TX",Metro,CS288,"Houston-The Woodlands, TX"
48475,Ward County,TX,Texas,,,,,
48477,Washington County,TX,Texas,C1478,"Brenham, TX",Micro,CS288,"Houston-The Woodlands, TX"
48479,Webb County,TX,Texas,C2970,"Laredo, TX",Metro,,
48481,Wharton County,TX,Texas,C2090,"El Campo, TX",Micro,CS288,"Houston-The Woodlands, TX"
48483,Wheeler County,TX,Texas,,,,,
48485,Wichita County,TX,Texas,C4866,"Wichita Falls, TX",Metro,,
48487,Wilbarger County,TX,Texas,C4690,"Vernon, TX",Micro,,
48489,Willacy County,TX,Texas,C3970,"Raymondville, TX",Micro,CS154,"Brownsville-Harlingen-Raymondville, TX"
48491,Williamson County,TX,Texas,C1242,"Austin-Round Rock, TX",Metro,,
48493,Wilson County,TX,Texas,C4170,"San Antonio-New Braunfels, TX",Metro,,
48495,Winkler County,TX,Texas,,,,,
48497,Wise County,TX,Texas,C1910,"Dallas-Fort Worth-Arlington, TX",Metro,CS206,"Dallas-Fort Worth, TX-OK"
48499,Wood County,TX,Texas,,,,,
48501,Yoakum County,TX,Texas,,,,,
48503,Young County,TX,Texas,,,,,
48505,Zapata County,TX,Texas,C4982,"Zapata, TX",Micro,,
48507,Zavala County,TX,Texas,,,,,
49001,Beaver County,UT,Utah,,,,,
49003,Box Elder County,UT,Utah,C3626,"Ogden-Clearfield, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
49005,Cache County,UT,Utah,C3086,"Logan, UT-ID",Metro,,
49007,Carbon County,UT,Utah,C3922,"Price, UT",Micro,,
49009,Daggett County,UT,Utah,,,,,
49011,Davis County,UT,Utah,C3626,"Ogden-Clearfield, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
49013,Duchesne County,UT,Utah,,,,,
49015,Emery County,UT,Utah,,,,,
49017,Garfield County,UT,Utah,,,,,
49019,Grand County,UT,Utah,,,,,
49021,Iron County,UT,Utah,C1626,"Cedar City, UT",Micro,,
49023,Juab County,UT,Utah,C3934,"Provo-Orem, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
49025,Kane County,UT,Utah,,,,,
49027,Millard County,UT,Utah,,,,,
49029,Morgan County,UT,Utah,C3626,"Ogden-Clearfield, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
49031,Piute County,UT,Utah,,,,,
49033,Rich County,UT,Utah,,,,,
49035,Salt Lake County,UT,Utah,C4162,"Salt Lake City, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
49037,San Juan County,UT,Utah,,,,,
49039,Sanpete County,UT,Utah,,,,,
49041,Sevier County,UT,Utah,,,,,
49043,Summit County,UT,Utah,C4492,"Summit Park, UT",Micro,CS482,"Salt Lake City-Provo-Orem, UT"
49045,Tooele County,UT,Utah,C4162,"Salt Lake City, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
49047,Uintah County,UT,Utah,C4686,"Vernal, UT",Micro,,
49049,Utah County,UT,Utah,C3934,"Provo-Orem, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
49051,Wasatch County,UT,Utah,C2572,"Heber, UT",Micro,CS482,"Salt Lake City-Provo-Orem, UT"
49053,Washington County,UT,Utah,C4110,"St. George, UT",Metro,,
49055,Wayne County,UT,Utah,,,,,
49057,Weber County,UT,Utah,C3626,"Ogden-Clearfield, UT",Metro,CS482,"Salt Lake City-Provo-Orem, UT"
50001,Addison County,VT,Vermont,,,,,
50003,Bennington County,VT,Vermont,C1354,"Bennington, VT",Micro,,
50005,Caledonia County,VT,Vermont,,,,,
50007,Chittenden County,VT,Vermont,C1554,"Burlington-South Burlington, VT",Metro,,
50009,Essex County,VT,Vermont,C1362,"Berlin, NH-VT",Micro,,
50011,Franklin County,VT,Vermont,C1554,"Burlington-South Burlington, VT",Metro,,
50013,Grand Isle County,VT,Vermont,C1554,"Burlington-South Burlington, VT",Metro,,
50015,Lamoille County,VT,Vermont,,,,,
50017,Orange County,VT,Vermont,C1720,"Claremont-Lebanon, NH-VT",Micro,,
50019,Orleans County,VT,Vermont,,,,,
50021,Rutland County,VT,Vermont,C4086,"Rutland, VT",Micro,,
50023,Washington County,VT,Vermont,C1274,"Barre, VT",Micro,,
50025,Windham County,VT,Vermont,,,,,
50027,Windsor County,VT,Vermont,C1720,"Claremont-Lebanon, NH-VT",Micro,,
51001,Accomack County,VA,Virginia,,,,,
51003,Albemarle County,VA,Virginia,C1682,"Charlottesville, VA",Metro,,
51005,Alleghany County,VA,Virginia,,,,,
51007,Amelia County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51009,Amherst County,VA,Virginia,C3134,"Lynchburg, VA",Metro,,
51011,Appomattox County,VA,Virginia,C3134,"Lynchburg, VA",Metro,,
51013,Arlington County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51015,Augusta County,VA,Virginia,C4442,"Staunton-Waynesboro, VA",Metro,CS277,"Harrisonburg-Staunton-Waynesboro, VA"
51017,Bath County,VA,Virginia,,,,,
51019,Bedford County,VA,Virginia,C3134,"Lynchburg, VA",Metro,,
51021,Bland County,VA,Virginia,,,,,
51023,Botetourt County,VA,Virginia,C4022,"Roanoke, VA",Metro,,
51025,Brunswick County,VA,Virginia,,,,,
51027,Buchanan County,VA,Virginia,,,,,
51029,Buckingham County,VA,Virginia,C1682,"Charlottesville, VA",Metro,,
51031,Campbell County,VA,Virginia,C3134,"Lynchburg, VA",Metro,,
51033,Caroline County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51035,Carroll County,VA,Virginia,,,,,
51036,Charles City County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51037,Charlotte County,VA,Virginia,,,,,
51041,Chesterfield County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51043,Clarke County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51045,Craig County,VA,Virginia,C4022,"Roanoke, VA",Metro,,
51047,Culpeper County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51049,Cumberland County,VA,Virginia,,,,,
51051,Dickenson County,VA,Virginia,C1372,"Big Stone Gap, VA",Micro,,
51053,Dinwiddie County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51057,Essex County,VA,Virginia,,,,,
51059,Fairfax County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51061,Fauquier County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51063,Floyd County,VA,Virginia,C1398,"Blacksburg-Christiansburg-Radford, VA",Metro,,
51065,Fluvanna County,VA,Virginia,C1682,"Charlottesville, VA",Metro,,
51067,Franklin County,VA,Virginia,C4022,"Roanoke, VA",Metro,,
51069,Frederick County,VA,Virginia,C4902,"Winchester, VA-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51071,Giles County,VA,Virginia,C1398,"Blacksburg-Christiansburg-Radford, VA",Metro,,
51073,Gloucester County,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51075,Goochland County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51077,Grayson County,VA,Virginia,,,,,
51079,Greene County,VA,Virginia,C1682,"Charlottesville, VA",Metro,,
51081,Greensville County,VA,Virginia,,,,,
51083,Halifax County,VA,Virginia,,,,,
51085,Hanover County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51087,Henrico County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51089,Henry County,VA,Virginia,C3230,"Martinsville, VA",Micro,,
51091,Highland County,VA,Virginia,,,,,
51093,Isle of Wight County,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51095,James City County,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51097,King and Queen County,VA,Virginia,,,,,
51099,King George County,VA,Virginia,,,,,
51101,King William County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51103,Lancaster County,VA,Virginia,,,,,
51105,Lee County,VA,Virginia,,,,,
51107,Loudoun County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51109,Louisa County,VA,Virginia,,,,,
51111,Lunenburg County,VA,Virginia,,,,,
51113,Madison County,VA,Virginia,,,,,
51115,Mathews County,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51117,Mecklenburg County,VA,Virginia,,,,,
51119,Middlesex County,VA,Virginia,,,,,
51121,Montgomery County,VA,Virginia,C1398,"Blacksburg-Christiansburg-Radford, VA",Metro,,
51125,Nelson County,VA,Virginia,C1682,"Charlottesville, VA",Metro,,
51127,New Kent County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51131,Northampton County,VA,Virginia,,,,,
51133,Northumberland County,VA,Virginia,,,,,
51135,Nottoway County,VA,Virginia,,,,,
51137,Orange County,VA,Virginia,,,,,
51139,Page County,VA,Virginia,,,,,
51141,Patrick County,VA,Virginia,,,,,
51143,Pittsylvania County,VA,Virginia,C1926,"Danville, VA",Micro,,
51145,Powhatan County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51147,Prince Edward County,VA,Virginia,,,,,
51149,Prince George County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51153,Prince William County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51155,Pulaski County,VA,Virginia,C1398,"Blacksburg-Christiansburg-Radford, VA",Metro,,
51157,Rappahannock County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51159,Richmond County,VA,Virginia,,,,,
51161,Roanoke County,VA,Virginia,C4022,"Roanoke, VA",Metro,,
51163,Rockbridge County,VA,Virginia,,,,,
51165,Rockingham County,VA,Virginia,C2550,"Harrisonburg, VA",Metro,CS277,"Harrisonburg-Staunton-Waynesboro, VA"
51167,Russell County,VA,Virginia,,,,,
51169,Scott County,VA,Virginia,C2870,"Kingsport-Bristol-Bristol, TN-VA",Metro,CS304,"Johnson City-Kingsport-Bristol, TN-VA"
51171,Shenandoah County,VA,Virginia,,,,,
51173,Smyth County,VA,Virginia,,,,,
51175,Southampton County,VA,Virginia,,,,,
51177,Spotsylvania County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51179,Stafford County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51181,Surry County,VA,Virginia,,,,,
51183,Sussex County,VA,Virginia,C4006,"Richmond, VA",Metro,,
51185,Tazewell County,VA,Virginia,C1414,"Bluefield, WV-VA",Micro,,
51187,Warren County,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51191,Washington County,VA,Virginia,C2870,"Kingsport-Bristol-Bristol, TN-VA",Metro,CS304,"Johnson City-Kingsport-Bristol, TN-VA"
51193,Westmoreland County,VA,Virginia,,,,,
51195,Wise County,VA,Virginia,C1372,"Big Stone Gap, VA",Micro,,
51197,Wythe County,VA,Virginia,,,,,
51199,York County,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51510,Alexandria City,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51515,Bedford City,VA,Virginia,C3134,"Lynchburg, VA",Metro,,
51520,Bristol City,VA,Virginia,C2870,"Kingsport-Bristol-Bristol, TN-VA",Metro,CS304,"Johnson City-Kingsport-Bristol, TN-VA"
51530,Buena Vista City,VA,Virginia,,,,,
51540,Charlottesville City,VA,Virginia,C1682,"Charlottesville, VA",Metro,,
51550,Chesapeake City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51560,Clifton Forge City,VA,Virginia,,,,,
51570,Colonial Heights City,VA,Virginia,C4006,"Richmond, VA",Metro,,
51580,Covington City,VA,Virginia,,,,,
51590,Danville City,VA,Virginia,C1926,"Danville, VA",Micro,,
51595,Emporia City,VA,Virginia,,,,,
51600,Fairfax City,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51610,Falls Church City,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51620,Franklin City,VA,Virginia,,,,,
51630,Fredericksburg City,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51640,Galax City,VA,Virginia,,,,,
51650,Hampton City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51660,Harrisonburg City,VA,Virginia,C2550,"Harrisonburg, VA",Metro,CS277,"Harrisonburg-Staunton-Waynesboro, VA"
51670,Hopewell City,VA,Virginia,C4006,"Richmond, VA",Metro,,
51678,Lexington City,VA,Virginia,,,,,
51680,Lynchburg City,VA,Virginia,C3134,"Lynchburg, VA",Metro,,
51683,Manassas City,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51685,Manassas Park City,VA,Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
51690,Martinsville City,VA,Virginia,C3230,"Martinsville, VA",Micro,,
51700,Newport News City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51710,Norfolk City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51720,Norton City,VA,Virginia,C1372,"Big Stone Gap, VA",Micro,,
51730,Petersburg City,VA,Virginia,C4006,"Richmond, VA",Metro,,
51735,Poquoson City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51740,Portsmouth City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51750,Radford City,VA,Virginia,C1398,"Blacksburg-Christiansburg-Radford, VA",Metro,,
51760,Richmond City,VA,Virginia,C4006,"Richmond, VA",Metro,,
51770,Roanoke City,VA,Virginia,C4022,"Roanoke, VA",Metro,,
51775,Salem City,VA,Virginia,C4022,"Roanoke, VA",Metro,,
51780,South Boston City,VA,Virginia,,,,,
51790,Staunton City,VA,Virginia,C4442,"Staunton-Waynesboro, VA",Metro,CS277,"Harrisonburg-Staunton-Waynesboro, VA"
51800,Suffolk City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51810,Virginia Beach City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51820,Waynesboro City,VA,Virginia,C4442,"Staunton-Waynesboro, VA",Metro,CS277,"Harrisonburg-Staunton-Waynesboro, VA"
51830,Williamsburg City,VA,Virginia,C4726,"Virginia Beach-Norfolk-Newport News, VA-NC",Metro,CS545,"Virginia Beach-Norfolk, VA-NC"
51840,Winchester City,VA,Virginia,C4902,"Winchester, VA-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
53001,Adams County,WA,Washington,C3683,"Othello, WA",Micro,CS393,"Moses Lake-Othello, WA"
53003,Asotin County,WA,Washington,C3030,"Lewiston, ID-WA",Metro,,
53005,Benton County,WA,Washington,C2842,"Kennewick-Richland, WA",Metro,,
53007,Chelan County,WA,Washington,C4830,"Wenatchee, WA",Metro,,
53009,Clallam County,WA,Washington,C3882,"Port Angeles, WA",Micro,,
53011,Clark County,WA,Washington,C3890,"Portland-Vancouver-Hillsboro, OR-WA",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
53013,Columbia County,WA,Washington,C4746,"Walla Walla, WA",Metro,,
53015,Cowlitz County,WA,Washington,C3102,"Longview, WA",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
53017,Douglas County,WA,Washington,C4830,"Wenatchee, WA",Metro,,
53019,Ferry County,WA,Washington,,,,,
53021,Franklin County,WA,Washington,C2842,"Kennewick-Richland, WA",Metro,,
53023,Garfield County,WA,Washington,,,,,
53025,Grant County,WA,Washington,C3418,"Moses Lake, WA",Micro,CS393,"Moses Lake-Othello, WA"
53027,Grays Harbor County,WA,Washington,C1014,"Aberdeen, WA",Micro,,
53029,Island County,WA,Washington,C3602,"Oak Harbor, WA",Micro,CS500,"Seattle-Tacoma, WA"
53031,Jefferson County,WA,Washington,,,,,
53033,King County,WA,Washington,C4266,"Seattle-Tacoma-Bellevue, WA",Metro,CS500,"Seattle-Tacoma, WA"
53035,Kitsap County,WA,Washington,C1474,"Bremerton-Silverdale, WA",Metro,CS500,"Seattle-Tacoma, WA"
53037,Kittitas County,WA,Washington,C2126,"Ellensburg, WA",Micro,,
53039,Klickitat County,WA,Washington,,,,,
53041,Lewis County,WA,Washington,C1650,"Centralia, WA",Micro,CS500,"Seattle-Tacoma, WA"
53043,Lincoln County,WA,Washington,,,,,
53045,Mason County,WA,Washington,C4322,"Shelton, WA",Micro,CS500,"Seattle-Tacoma, WA"
53047,Okanogan County,WA,Washington,,,,,
53049,Pacific County,WA,Washington,,,,,
53051,Pend Oreille County,WA,Washington,C4406,"Spokane-Spokane Valley, WA",Metro,CS518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
53053,Pierce County,WA,Washington,C4266,"Seattle-Tacoma-Bellevue, WA",Metro,CS500,"Seattle-Tacoma, WA"
53055,San Juan County,WA,Washington,,,,,
53057,Skagit County,WA,Washington,C3458,"Mount Vernon-Anacortes, WA",Metro,CS500,"Seattle-Tacoma, WA"
53059,Skamania County,WA,Washington,C3890,"Portland-Vancouver-Hillsboro, OR-WA",Metro,CS440,"Portland-Vancouver-Salem, OR-WA"
53061,Snohomish County,WA,Washington,C4266,"Seattle-Tacoma-Bellevue, WA",Metro,CS500,"Seattle-Tacoma, WA"
53063,Spokane County,WA,Washington,C4406,"Spokane-Spokane Valley, WA",Metro,CS518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
53065,Stevens County,WA,Washington,C4406,"Spokane-Spokane Valley, WA",Metro,CS518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID"
53067,Thurston County,WA,Washington,C3650,"Olympia-Tumwater, WA",Metro,CS500,"Seattle-Tacoma, WA"
53069,Wahkiakum County,WA,Washington,,,,,
53071,Walla Walla County,WA,Washington,C4746,"Walla Walla, WA",Metro,,
53073,Whatcom County,WA,Washington,C1338,"Bellingham, WA",Metro,,
53075,Whitman County,WA,Washington,C3942,"Pullman, WA",Micro,CS446,"Pullman-Moscow, WA-ID"
53077,Yakima County,WA,Washington,C4942,"Yakima, WA",Metro,,
54001,Barbour County,WV,West Virginia,,,,,
54003,Berkeley County,WV,West Virginia,C2518,"Hagerstown-Martinsburg, MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
54005,Boone County,WV,West Virginia,C1662,"Charleston, WV",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54007,Braxton County,WV,West Virginia,,,,,
54009,Brooke County,WV,West Virginia,C4826,"Weirton-Steubenville, WV-OH",Metro,CS430,"Pittsburgh-New Castle-Weirton, PA-OH-WV"
54011,Cabell County,WV,West Virginia,C2658,"Huntington-Ashland, WV-KY-OH",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54013,Calhoun County,WV,West Virginia,,,,,
54015,Clay County,WV,West Virginia,C1662,"Charleston, WV",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54017,Doddridge County,WV,West Virginia,C1722,"Clarksburg, WV",Micro,,
54019,Fayette County,WV,West Virginia,C1322,"Beckley, WV",Metro,,
54021,Gilmer County,WV,West Virginia,,,,,
54023,Grant County,WV,West Virginia,,,,,
54025,Greenbrier County,WV,West Virginia,,,,,
54027,Hampshire County,WV,West Virginia,C4902,"Winchester, VA-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
54029,Hancock County,WV,West Virginia,C4826,"Weirton-Steubenville, WV-OH",Metro,CS430,"Pittsburgh-New Castle-Weirton, PA-OH-WV"
54031,Hardy County,WV,West Virginia,,,,,
54033,Harrison County,WV,West Virginia,C1722,"Clarksburg, WV",Micro,,
54035,Jackson County,WV,West Virginia,,,,,
54037,Jefferson County,WV,West Virginia,C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metro,CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
54039,Kanawha County,WV,West Virginia,C1662,"Charleston, WV",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54041,Lewis County,WV,West Virginia,,,,,
54043,Lincoln County,WV,West Virginia,C2658,"Huntington-Ashland, WV-KY-OH",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54045,Logan County,WV,West Virginia,C3088,"Logan, WV",Micro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54047,McDowell County,WV,West Virginia,,,,,
54049,Marion County,WV,West Virginia,C2190,"Fairmont, WV",Micro,CS390,"Morgantown-Fairmont, WV"
54051,Marshall County,WV,West Virginia,C4854,"Wheeling, WV-OH",Metro,,
54053,Mason County,WV,West Virginia,C3858,"Point Pleasant, WV-OH",Micro,,
54055,Mercer County,WV,West Virginia,C1414,"Bluefield, WV-VA",Micro,,
54057,Mineral County,WV,West Virginia,C1906,"Cumberland, MD-WV",Metro,,
54059,Mingo County,WV,West Virginia,,,,,
54061,Monongalia County,WV,West Virginia,C3406,"Morgantown, WV",Metro,CS390,"Morgantown-Fairmont, WV"
54063,Monroe County,WV,West Virginia,,,,,
54065,Morgan County,WV,West Virginia,,,,,
54067,Nicholas County,WV,West Virginia,,,,,
54069,Ohio County,WV,West Virginia,C4854,"Wheeling, WV-OH",Metro,,
54071,Pendleton County,WV,West Virginia,,,,,
54073,Pleasants County,WV,West Virginia,,,,,
54075,Pocahontas County,WV,West Virginia,,,,,
54077,Preston County,WV,West Virginia,C3406,"Morgantown, WV",Metro,CS390,"Morgantown-Fairmont, WV"
54079,Putnam County,WV,West Virginia,C2658,"Huntington-Ashland, WV-KY-OH",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54081,Raleigh County,WV,West Virginia,C1322,"Beckley, WV",Metro,,
54083,Randolph County,WV,West Virginia,C2118,"Elkins, WV",Micro,,
54085,Ritchie County,WV,West Virginia,,,,,
54087,Roane County,WV,West Virginia,,,,,
54089,Summers County,WV,West Virginia,,,,,
54091,Taylor County,WV,West Virginia,C1722,"Clarksburg, WV",Micro,,
54093,Tucker County,WV,West Virginia,,,,,
54095,Tyler County,WV,West Virginia,,,,,
54097,Upshur County,WV,West Virginia,,,,,
54099,Wayne County,WV,West Virginia,C2658,"Huntington-Ashland, WV-KY-OH",Metro,CS170,"Charleston-Huntington-Ashland, WV-OH-KY"
54101,Webster County,WV,West Virginia,,,,,
54103,Wetzel County,WV,West Virginia,,,,,
54105,Wirt County,WV,West Virginia,C3762,"Parkersburg-Vienna, WV",Metro,CS425,"Parkersburg-Marietta-Vienna, WV-OH"
54107,Wood County,WV,West Virginia,C3762,"Parkersburg-Vienna, WV",Metro,CS425,"Parkersburg-Marietta-Vienna, WV-OH"
54109,Wyoming County,WV,West Virginia,,,,,
55001,Adams County,WI,Wisconsin,,,,,
55003,Ashland County,WI,Wisconsin,,,,,
55005,Barron County,WI,Wisconsin,,,,,
55007,Bayfield County,WI,Wisconsin,,,,,
55009,Brown County,WI,Wisconsin,C2458,"Green Bay, WI",Metro,CS267,"Green Bay-Shawano, WI"
55011,Buffalo County,WI,Wisconsin,,,,,
55013,Burnett County,WI,Wisconsin,,,,,
